Country code,Year,SeriesID,Value,SourceID,Access time
51,2005,9,5.9,4,April 2023
51,2010,9,9.2,4,April 2023
51,2015,9,10.1,4,April 2023
51,2018,9,10.0,4,April 2023
51,2019,9,11.4,4,April 2023
51,2020,9,12.2,4,April 2023
51,2005,10,7.4,4,April 2023
51,2010,10,6.4,4,April 2023
51,2015,10,6.1,4,April 2023
51,2018,10,5.1,4,April 2023
51,2019,10,5.7,4,April 2023
51,2020,10,7.7,4,April 2023
36,2005,9,8.0,4,April 2023
36,2010,9,8.4,4,April 2023
36,2015,9,10.2,4,April 2023
36,2018,9,10.1,4,April 2023
36,2019,9,10.2,4,April 2023
36,2020,9,10.6,4,April 2023
36,2005,10,15.9,4,April 2023
36,2010,10,16.1,4,April 2023
36,2015,10,18.4,4,April 2023
36,2018,10,18.6,4,April 2023
36,2019,10,17.2,4,April 2023
36,2020,10,17.2,4,April 2023
40,2005,9,9.6,4,April 2023
40,2010,9,10.2,4,April 2023
40,2015,9,10.4,4,April 2023
40,2018,9,10.3,4,April 2023
40,2019,9,10.5,4,April 2023
40,2020,9,11.5,4,April 2023
40,2005,10,13.7,4,April 2023
40,2010,10,14.0,4,April 2023
40,2015,10,14.7,4,April 2023
40,2018,10,15.8,4,April 2023
40,2019,10,16.2,4,April 2023
40,2020,10,15.4,4,April 2023
31,2005,9,2.3,4,April 2023
31,2010,9,2.5,4,April 2023
31,2015,9,4.1,4,April 2023
31,2018,9,3.6,4,April 2023
31,2019,9,4.1,4,April 2023
31,2020,9,4.6,4,April 2023
31,2005,10,4.1,4,April 2023
31,2010,10,3.2,4,April 2023
31,2015,10,3.4,4,April 2023
31,2018,10,2.8,4,April 2023
31,2019,10,3.9,4,April 2023
31,2020,10,3.9,4,April 2023
44,2005,9,4.0,4,April 2023
44,2010,9,5.3,4,April 2023
44,2015,9,5.1,4,April 2023
44,2018,9,6.0,4,April 2023
44,2019,9,5.9,4,April 2023
44,2020,9,7.6,4,April 2023
44,2005,10,12.9,4,April 2023
44,2010,10,15.4,4,April 2023
44,2015,10,13.7,4,April 2023
44,2018,10,15.7,4,April 2023
44,2019,10,15.3,4,April 2023
44,2020,10,15.7,4,April 2023
48,2005,9,3.3,4,April 2023
48,2010,9,4.1,4,April 2023
48,2015,9,5.0,4,April 2023
48,2018,9,4.1,4,April 2023
48,2019,9,3.9,4,April 2023
48,2020,9,4.2,4,April 2023
48,2005,10,9.1,4,April 2023
48,2010,10,8.2,4,April 2023
48,2015,10,8.9,4,April 2023
48,2018,10,7.1,4,April 2023
48,2019,10,6.7,4,April 2023
48,2020,10,6.7,4,April 2023
50,2005,9,2.4,4,April 2023
50,2010,9,2.7,4,April 2023
50,2015,9,2.7,4,April 2023
50,2018,9,2.7,4,April 2023
50,2019,9,2.6,4,April 2023
50,2020,9,2.6,4,April 2023
50,2005,10,4.4,4,April 2023
50,2010,10,4.4,4,April 2023
50,2015,10,3.4,4,April 2023
50,2018,10,3.8,4,April 2023
50,2019,10,3.3,4,April 2023
50,2020,10,3.1,4,April 2023
52,2005,9,6.8,4,April 2023
52,2010,9,6.8,4,April 2023
52,2015,9,6.8,4,April 2023
52,2018,9,6.6,4,April 2023
52,2019,9,6.2,4,April 2023
52,2020,9,7.2,4,April 2023
52,2005,10,12.2,4,April 2023
52,2010,10,10.7,4,April 2023
52,2015,10,9.1,4,April 2023
52,2018,10,9.9,4,April 2023
52,2019,10,10.6,4,April 2023
52,2020,10,11.2,4,April 2023
112,2005,9,6.1,4,April 2023
112,2010,9,5.7,4,April 2023
112,2015,9,6.1,4,April 2023
112,2018,9,5.5,4,April 2023
112,2019,9,5.9,4,April 2023
112,2020,9,6.4,4,April 2023
112,2005,10,10.1,4,April 2023
112,2010,10,8.7,4,April 2023
112,2015,10,8.8,4,April 2023
112,2018,10,10.3,4,April 2023
112,2019,10,11.0,4,April 2023
112,2020,10,11.9,4,April 2023
56,2005,9,9.2,4,April 2023
56,2010,9,10.2,4,April 2023
56,2015,9,10.8,4,April 2023
56,2018,9,10.8,4,April 2023
56,2019,9,10.7,4,April 2023
56,2020,9,11.1,4,April 2023
56,2005,10,13.3,4,April 2023
56,2010,10,14.4,4,April 2023
56,2015,10,15.4,4,April 2023
56,2018,10,15.9,4,April 2023
56,2019,10,15.6,4,April 2023
56,2020,10,14.8,4,April 2023
84,2005,9,4.5,4,April 2023
84,2010,9,5.6,4,April 2023
84,2015,9,5.9,4,April 2023
84,2018,9,5.8,4,April 2023
84,2019,9,6.1,4,April 2023
84,2020,9,6.9,4,April 2023
84,2005,10,8.3,4,April 2023
84,2010,10,12.8,4,April 2023
84,2015,10,11.3,4,April 2023
84,2018,10,12.2,4,April 2023
84,2019,10,12.2,4,April 2023
84,2020,10,12.6,4,April 2023
204,2005,9,2.9,4,April 2023
204,2010,9,3.0,4,April 2023
204,2015,9,2.7,4,April 2023
204,2018,9,2.5,4,April 2023
204,2019,9,2.3,4,April 2023
204,2020,9,2.6,4,April 2023
204,2005,10,4.8,4,April 2023
204,2010,10,5.1,4,April 2023
204,2015,10,3.2,4,April 2023
204,2018,10,3.0,4,April 2023
204,2019,10,3.7,4,April 2023
204,2020,10,4.6,4,April 2023
64,2005,9,4.1,4,April 2023
64,2010,9,3.6,4,April 2023
64,2015,9,3.8,4,April 2023
64,2018,9,3.2,4,April 2023
64,2019,9,3.6,4,April 2023
64,2020,9,4.4,4,April 2023
64,2005,10,6.7,4,April 2023
64,2010,10,5.6,4,April 2023
64,2015,10,9.3,4,April 2023
64,2018,10,7.7,4,April 2023
64,2019,10,10.2,4,April 2023
64,2020,10,10.3,4,April 2023
68,2005,9,5.1,4,April 2023
68,2010,9,5.2,4,April 2023
68,2015,9,6.6,4,April 2023
68,2018,9,6.6,4,April 2023
68,2019,9,6.9,4,April 2023
68,2020,9,7.9,4,April 2023
68,2005,10,8.3,4,April 2023
68,2010,10,9.7,4,April 2023
68,2015,10,9.7,4,April 2023
68,2018,10,12.9,4,April 2023
68,2019,10,13.6,4,April 2023
68,2020,10,14.9,4,April 2023
70,2005,9,9.1,4,April 2023
70,2010,9,9.0,4,April 2023
70,2015,9,9.4,4,April 2023
70,2018,9,8.9,4,April 2023
70,2019,9,9.0,4,April 2023
70,2020,9,9.8,4,April 2023
70,2005,10,10.8,4,April 2023
70,2010,10,12.6,4,April 2023
70,2015,10,15.0,4,April 2023
70,2018,10,15.1,4,April 2023
70,2019,10,15.4,4,April 2023
70,2020,10,14.9,4,April 2023
72,2005,9,5.1,4,April 2023
72,2010,9,6.3,4,April 2023
72,2015,9,6.1,4,April 2023
72,2018,9,6.0,4,April 2023
72,2019,9,6.1,4,April 2023
72,2020,9,6.2,4,April 2023
72,2005,10,8.2,4,April 2023
72,2010,10,8.1,4,April 2023
72,2015,10,10.4,4,April 2023
72,2018,10,11.5,4,April 2023
72,2019,10,12.0,4,April 2023
72,2020,10,12.0,4,April 2023
76,2005,9,8.0,4,April 2023
76,2010,9,7.9,4,April 2023
76,2015,9,8.9,4,April 2023
76,2018,9,9.5,4,April 2023
76,2019,9,9.6,4,April 2023
76,2020,9,10.3,4,April 2023
76,2005,10,8.4,4,April 2023
76,2010,10,9.0,4,April 2023
76,2015,10,10.0,4,April 2023
76,2018,10,10.3,4,April 2023
76,2019,10,10.5,4,April 2023
76,2020,10,10.8,4,April 2023
96,2005,9,2.2,4,April 2023
96,2010,9,2.3,4,April 2023
96,2015,9,2.4,4,April 2023
96,2018,9,2.4,4,April 2023
96,2019,9,2.2,4,April 2023
96,2020,9,2.4,4,April 2023
96,2005,10,6.4,4,April 2023
96,2010,10,5.8,4,April 2023
96,2015,10,5.9,4,April 2023
96,2018,10,7.1,4,April 2023
96,2019,10,6.4,4,April 2023
96,2020,10,6.8,4,April 2023
100,2005,9,6.9,4,April 2023
100,2010,9,7.1,4,April 2023
100,2015,9,7.4,4,April 2023
100,2018,9,7.3,4,April 2023
100,2019,9,7.1,4,April 2023
100,2020,9,8.5,4,April 2023
100,2005,10,11.2,4,April 2023
100,2010,10,10.9,4,April 2023
100,2015,10,10.2,4,April 2023
100,2018,10,11.4,4,April 2023
100,2019,10,11.6,4,April 2023
100,2020,10,12.1,4,April 2023
854,2005,9,4.0,4,April 2023
854,2010,9,5.2,4,April 2023
854,2015,9,5.1,4,April 2023
854,2018,9,5.0,4,April 2023
854,2019,9,5.4,4,April 2023
854,2020,9,6.7,4,April 2023
854,2005,10,6.0,4,April 2023
854,2010,10,6.0,4,April 2023
854,2015,10,7.2,4,April 2023
854,2018,10,8.8,4,April 2023
854,2019,10,9.6,4,April 2023
854,2020,10,11.5,4,April 2023
108,2005,9,8.4,4,April 2023
108,2010,9,11.3,4,April 2023
108,2015,9,6.3,4,April 2023
108,2018,9,7.4,4,April 2023
108,2019,9,6.5,4,April 2023
108,2020,9,6.5,4,April 2023
108,2005,10,6.2,4,April 2023
108,2010,10,4.9,4,April 2023
108,2015,10,10.4,4,April 2023
108,2018,10,8.3,4,April 2023
108,2019,10,8.3,4,April 2023
108,2020,10,8.3,4,April 2023
132,2005,9,4.3,4,April 2023
132,2010,9,4.5,4,April 2023
132,2015,9,4.8,4,April 2023
132,2018,9,5.2,4,April 2023
132,2019,9,5.1,4,April 2023
132,2020,9,6.0,4,April 2023
132,2005,10,8.8,4,April 2023
132,2010,10,7.2,4,April 2023
132,2015,10,10.1,4,April 2023
132,2018,10,10.4,4,April 2023
132,2019,10,10.4,4,April 2023
132,2020,10,10.4,4,April 2023
116,2005,9,6.8,4,April 2023
116,2010,9,6.9,4,April 2023
116,2015,9,6.2,4,April 2023
116,2018,9,6.1,4,April 2023
116,2019,9,6.9,4,April 2023
116,2020,9,7.5,4,April 2023
116,2005,10,9.9,4,April 2023
116,2010,10,6.5,4,April 2023
116,2015,10,6.6,4,April 2023
116,2018,10,7.2,4,April 2023
116,2019,10,7.0,4,April 2023
116,2020,10,7.4,4,April 2023
120,2005,9,3.8,4,April 2023
120,2010,9,3.6,4,April 2023
120,2015,9,3.6,4,April 2023
120,2018,9,3.6,4,April 2023
120,2019,9,3.7,4,April 2023
120,2020,9,3.8,4,April 2023
120,2005,10,5.2,4,April 2023
120,2010,10,2.7,4,April 2023
120,2015,10,1.8,4,April 2023
120,2018,10,2.0,4,April 2023
120,2019,10,2.2,4,April 2023
120,2020,10,3.7,4,April 2023
124,2005,9,9.0,4,April 2023
124,2010,9,10.7,4,April 2023
124,2015,9,10.7,4,April 2023
124,2018,9,10.8,4,April 2023
124,2019,9,11.0,4,April 2023
124,2020,9,12.9,4,April 2023
124,2005,10,17.1,4,April 2023
124,2010,10,17.4,4,April 2023
124,2015,10,19.0,4,April 2023
124,2018,10,18.6,4,April 2023
124,2019,10,18.8,4,April 2023
124,2020,10,18.3,4,April 2023
140,2005,9,4.4,4,April 2023
140,2010,9,3.6,4,April 2023
140,2015,9,5.0,4,April 2023
140,2018,9,11.0,4,April 2023
140,2019,9,7.8,4,April 2023
140,2020,9,9.4,4,April 2023
140,2005,10,6.4,4,April 2023
140,2010,10,3.3,4,April 2023
140,2015,10,3.3,4,April 2023
140,2018,10,3.9,4,April 2023
140,2019,10,4.8,4,April 2023
140,2020,10,4.8,4,April 2023
148,2005,9,4.8,4,April 2023
148,2010,9,4.1,4,April 2023
148,2015,9,4.5,4,April 2023
148,2018,9,4.6,4,April 2023
148,2019,9,4.5,4,April 2023
148,2020,9,5.4,4,April 2023
148,2005,10,12.4,4,April 2023
148,2010,10,3.5,4,April 2023
148,2015,10,5.2,4,April 2023
148,2018,10,4.9,4,April 2023
148,2019,10,4.9,4,April 2023
148,2020,10,4.9,4,April 2023
152,2005,9,6.6,4,April 2023
152,2010,9,6.8,4,April 2023
152,2015,9,8.3,4,April 2023
152,2018,9,9.2,4,April 2023
152,2019,9,9.3,4,April 2023
152,2020,9,9.8,4,April 2023
152,2005,10,12.9,4,April 2023
152,2010,10,13.7,4,April 2023
152,2015,10,16.0,4,April 2023
152,2018,10,18.3,4,April 2023
152,2019,10,18.0,4,April 2023
152,2020,10,18.8,4,April 2023
156,2005,9,4.2,4,April 2023
156,2010,9,4.2,4,April 2023
156,2015,9,4.9,4,April 2023
156,2018,9,5.2,4,April 2023
156,2019,9,5.4,4,April 2023
156,2020,9,5.6,4,April 2023
156,2005,10,7.5,4,April 2023
156,2010,10,8.8,4,April 2023
156,2015,10,9.4,4,April 2023
156,2018,10,8.8,4,April 2023
156,2019,10,8.8,4,April 2023
156,2020,10,8.4,4,April 2023
170,2005,9,6.1,4,April 2023
170,2010,9,7.1,4,April 2023
170,2015,9,7.5,4,April 2023
170,2018,9,7.6,4,April 2023
170,2019,9,8.1,4,April 2023
170,2020,9,9.0,4,April 2023
170,2005,10,16.8,4,April 2023
170,2010,10,16.8,4,April 2023
170,2015,10,17.0,4,April 2023
170,2018,10,15.8,4,April 2023
170,2019,10,17.6,4,April 2023
170,2020,10,19.5,4,April 2023
174,2005,9,6.1,4,April 2023
174,2010,9,5.0,4,April 2023
174,2015,9,4.6,4,April 2023
174,2018,9,4.9,4,April 2023
174,2019,9,5.2,4,April 2023
174,2020,9,5.3,4,April 2023
174,2005,10,5.9,4,April 2023
174,2010,10,2.8,4,April 2023
174,2015,10,2.4,4,April 2023
174,2018,10,4.0,4,April 2023
174,2019,10,4.1,4,April 2023
174,2020,10,4.1,4,April 2023
178,2005,9,1.7,4,April 2023
178,2010,9,1.9,4,April 2023
178,2015,9,2.5,4,April 2023
178,2018,9,1.9,4,April 2023
178,2019,9,2.6,4,April 2023
178,2020,9,4.5,4,April 2023
178,2005,10,2.0,4,April 2023
178,2010,10,3.6,4,April 2023
178,2015,10,2.7,4,April 2023
178,2018,10,3.5,4,April 2023
178,2019,10,5.1,4,April 2023
178,2020,10,8.2,4,April 2023
184,2005,9,3.8,4,April 2023
184,2010,9,3.7,4,April 2023
184,2015,9,2.7,4,April 2023
184,2018,9,2.7,4,April 2023
184,2019,9,3.1,4,April 2023
184,2020,9,3.2,4,April 2023
184,2005,10,9.6,4,April 2023
184,2010,10,9.5,4,April 2023
184,2015,10,4.8,4,April 2023
184,2018,10,6.4,4,April 2023
184,2019,10,7.8,4,April 2023
184,2020,10,7.8,4,April 2023
188,2005,9,6.7,4,April 2023
188,2010,9,8.0,4,April 2023
188,2015,9,7.6,4,April 2023
188,2018,9,7.3,4,April 2023
188,2019,9,7.2,4,April 2023
188,2020,9,7.9,4,April 2023
188,2005,10,25.7,4,April 2023
188,2010,10,31.7,4,April 2023
188,2015,10,29.5,4,April 2023
188,2018,10,27.8,4,April 2023
188,2019,10,24.1,4,April 2023
188,2020,10,25.2,4,April 2023
384,2005,9,5.0,4,April 2023
384,2010,9,4.4,4,April 2023
384,2015,9,3.2,4,April 2023
384,2018,9,3.1,4,April 2023
384,2019,9,3.3,4,April 2023
384,2020,9,3.3,4,April 2023
384,2005,10,3.9,4,April 2023
384,2010,10,4.1,4,April 2023
384,2015,10,4.9,4,April 2023
384,2018,10,5.1,4,April 2023
384,2019,10,5.5,4,April 2023
384,2020,10,5.5,4,April 2023
191,2005,9,6.8,4,April 2023
191,2010,9,8.0,4,April 2023
191,2015,9,6.7,4,April 2023
191,2018,9,6.7,4,April 2023
191,2019,9,6.8,4,April 2023
191,2020,9,7.8,4,April 2023
191,2005,10,12.5,4,April 2023
191,2010,10,13.8,4,April 2023
191,2015,10,11.5,4,April 2023
191,2018,10,12.2,4,April 2023
191,2019,10,12.1,4,April 2023
191,2020,10,11.7,4,April 2023
192,2005,9,8.8,4,April 2023
192,2010,9,10.7,4,April 2023
192,2015,9,12.8,4,April 2023
192,2018,9,11.0,4,April 2023
192,2019,9,11.1,4,April 2023
192,2020,9,12.5,4,April 2023
192,2005,10,11.7,4,April 2023
192,2010,10,13.9,4,April 2023
192,2015,10,18.2,4,April 2023
192,2018,10,14.9,4,April 2023
192,2019,10,15.5,4,April 2023
192,2020,10,16.4,4,April 2023
196,2005,9,5.4,4,April 2023
196,2010,9,6.5,4,April 2023
196,2015,9,6.8,4,April 2023
196,2018,9,6.8,4,April 2023
196,2019,9,6.9,4,April 2023
196,2020,9,8.1,4,April 2023
196,2005,10,5.7,4,April 2023
196,2010,10,7.1,4,April 2023
196,2015,10,7.1,4,April 2023
196,2018,10,6.7,4,April 2023
196,2019,10,10.0,4,April 2023
196,2020,10,14.1,4,April 2023
203,2005,9,6.3,4,April 2023
203,2010,9,6.9,4,April 2023
203,2015,9,7.2,4,April 2023
203,2018,9,7.5,4,April 2023
203,2019,9,7.6,4,April 2023
203,2020,9,9.2,4,April 2023
203,2005,10,12.8,4,April 2023
203,2010,10,13.1,4,April 2023
203,2015,10,14.1,4,April 2023
203,2018,10,15.6,4,April 2023
203,2019,10,15.7,4,April 2023
203,2020,10,17.1,4,April 2023
180,2005,9,4.3,4,April 2023
180,2010,9,3.9,4,April 2023
180,2015,9,4.0,4,April 2023
180,2018,9,3.3,4,April 2023
180,2019,9,3.5,4,April 2023
180,2020,9,4.1,4,April 2023
180,2005,10,2.5,4,April 2023
180,2010,10,2.5,4,April 2023
180,2015,10,3.8,4,April 2023
180,2018,10,4.5,4,April 2023
180,2019,10,4.4,4,April 2023
180,2020,10,6.3,4,April 2023
208,2005,9,9.1,4,April 2023
208,2010,9,10.6,4,April 2023
208,2015,9,10.3,4,April 2023
208,2018,9,10.1,4,April 2023
208,2019,9,10.1,4,April 2023
208,2020,9,10.5,4,April 2023
208,2005,10,14.9,4,April 2023
208,2010,10,15.8,4,April 2023
208,2015,10,16.0,4,April 2023
208,2018,10,16.7,4,April 2023
208,2019,10,17.1,4,April 2023
208,2020,10,16.7,4,April 2023
262,2005,9,3.2,4,April 2023
262,2010,9,3.1,4,April 2023
262,2015,9,3.1,4,April 2023
262,2018,9,2.3,4,April 2023
262,2019,9,2.0,4,April 2023
262,2020,9,2.0,4,April 2023
262,2005,10,5.3,4,April 2023
262,2010,10,7.0,4,April 2023
262,2015,10,4.1,4,April 2023
262,2018,10,4.3,4,April 2023
262,2019,10,4.3,4,April 2023
262,2020,10,4.3,4,April 2023
212,2005,9,5.0,4,April 2023
212,2010,9,5.2,4,April 2023
212,2015,9,5.2,4,April 2023
212,2018,9,6.1,4,April 2023
212,2019,9,5.1,4,April 2023
212,2020,9,5.6,4,April 2023
212,2005,10,8.7,4,April 2023
212,2010,10,7.4,4,April 2023
212,2015,10,9.7,4,April 2023
212,2018,10,6.2,4,April 2023
212,2019,10,7.6,4,April 2023
212,2020,10,5.4,4,April 2023
214,2005,9,4.4,4,April 2023
214,2010,9,4.9,4,April 2023
214,2015,9,4.7,4,April 2023
214,2018,9,4.1,4,April 2023
214,2019,9,4.2,4,April 2023
214,2020,9,4.9,4,April 2023
214,2005,10,9.2,4,April 2023
214,2010,10,15.9,4,April 2023
214,2015,10,14.2,4,April 2023
214,2018,10,15.4,4,April 2023
214,2019,10,15.6,4,April 2023
214,2020,10,14.7,4,April 2023
218,2005,9,5.6,4,April 2023
218,2010,9,6.1,4,April 2023
218,2015,9,7.5,4,April 2023
218,2018,9,7.9,4,April 2023
218,2019,9,7.8,4,April 2023
218,2020,9,8.5,4,April 2023
218,2005,10,7.9,4,April 2023
218,2010,10,8.2,4,April 2023
218,2015,10,10.9,4,April 2023
218,2018,10,13.1,4,April 2023
218,2019,10,13.3,4,April 2023
218,2020,10,13.9,4,April 2023
818,2005,9,4.9,4,April 2023
818,2010,9,4.2,4,April 2023
818,2015,9,5.3,4,April 2023
818,2018,9,5.0,4,April 2023
818,2019,9,4.8,4,April 2023
818,2020,9,4.4,4,April 2023
818,2005,10,5.2,4,April 2023
818,2010,10,4.4,4,April 2023
818,2015,10,5.1,4,April 2023
818,2018,10,4.7,4,April 2023
818,2019,10,4.8,4,April 2023
818,2020,10,5.2,4,April 2023
222,2005,9,9.2,4,April 2023
222,2010,9,8.9,4,April 2023
222,2015,9,8.8,4,April 2023
222,2018,9,8.3,4,April 2023
222,2019,9,8.5,4,April 2023
222,2020,9,9.9,4,April 2023
222,2005,10,18.9,4,April 2023
222,2010,10,17.1,4,April 2023
222,2015,10,17.7,4,April 2023
222,2018,10,16.7,4,April 2023
222,2019,10,17.3,4,April 2023
222,2020,10,17.8,4,April 2023
226,2005,9,1.5,4,April 2023
226,2010,9,1.8,4,April 2023
226,2015,9,2.9,4,April 2023
226,2018,9,3.1,4,April 2023
226,2019,9,3.0,4,April 2023
226,2020,9,3.8,4,April 2023
226,2005,10,1.5,4,April 2023
226,2010,10,1.5,4,April 2023
226,2015,10,1.3,4,April 2023
226,2018,10,3.2,4,April 2023
226,2019,10,3.8,4,April 2023
226,2020,10,5.3,4,April 2023
232,2005,9,6.9,4,April 2023
232,2010,9,4.9,4,April 2023
232,2015,9,4.5,4,April 2023
232,2018,9,4.1,4,April 2023
232,2019,9,4.5,4,April 2023
232,2020,9,4.1,4,April 2023
232,2005,10,1.1,4,April 2023
232,2010,10,2.4,4,April 2023
232,2015,10,2.4,4,April 2023
232,2018,10,2.4,4,April 2023
232,2019,10,2.4,4,April 2023
232,2020,10,2.4,4,April 2023
233,2005,9,5.1,4,April 2023
233,2010,9,6.3,4,April 2023
233,2015,9,6.6,4,April 2023
233,2018,9,6.7,4,April 2023
233,2019,9,6.8,4,April 2023
233,2020,9,7.8,4,April 2023
233,2005,10,11.1,4,April 2023
233,2010,10,11.7,4,April 2023
233,2015,10,12.5,4,April 2023
233,2018,10,12.5,4,April 2023
233,2019,10,12.9,4,April 2023
233,2020,10,13.0,4,April 2023
748,2005,9,7.4,4,April 2023
748,2010,9,8.6,4,April 2023
748,2015,9,7.1,4,April 2023
748,2018,9,7.2,4,April 2023
748,2019,9,6.7,4,April 2023
748,2020,9,6.5,4,April 2023
748,2005,10,12.6,4,April 2023
748,2010,10,13.8,4,April 2023
748,2015,10,8.6,4,April 2023
748,2018,10,10.0,4,April 2023
748,2019,10,10.0,4,April 2023
748,2020,10,10.0,4,April 2023
231,2005,9,4.1,4,April 2023
231,2010,9,5.5,4,April 2023
231,2015,9,3.8,4,April 2023
231,2018,9,3.3,4,April 2023
231,2019,9,3.2,4,April 2023
231,2020,9,3.5,4,April 2023
231,2005,10,7.6,4,April 2023
231,2010,10,5.1,4,April 2023
231,2015,10,5.6,4,April 2023
231,2018,10,4.8,4,April 2023
231,2019,10,4.8,4,April 2023
231,2020,10,6.8,4,April 2023
242,2005,9,3.3,4,April 2023
242,2010,9,3.4,4,April 2023
242,2015,9,3.3,4,April 2023
242,2018,9,3.6,4,April 2023
242,2019,9,3.8,4,April 2023
242,2020,9,3.7,4,April 2023
242,2005,10,10.4,4,April 2023
242,2010,10,8.8,4,April 2023
242,2015,10,7.0,4,April 2023
242,2018,10,7.7,4,April 2023
242,2019,10,8.3,4,April 2023
242,2020,10,7.7,4,April 2023
246,2005,9,8.3,4,April 2023
246,2010,9,9.1,4,April 2023
246,2015,9,9.6,4,April 2023
246,2018,9,9.0,4,April 2023
246,2019,9,9.2,4,April 2023
246,2020,9,9.6,4,April 2023
246,2005,10,13.2,4,April 2023
246,2010,10,13.3,4,April 2023
246,2015,10,13.4,4,April 2023
246,2018,10,13.3,4,April 2023
246,2019,10,13.8,4,April 2023
246,2020,10,13.7,4,April 2023
250,2005,9,10.2,4,April 2023
250,2010,9,11.2,4,April 2023
250,2015,9,11.4,4,April 2023
250,2018,9,11.2,4,April 2023
250,2019,9,11.1,4,April 2023
250,2020,9,12.2,4,April 2023
250,2005,10,13.9,4,April 2023
250,2010,10,13.9,4,April 2023
250,2015,10,14.6,4,April 2023
250,2018,10,15.3,4,April 2023
250,2019,10,15.1,4,April 2023
250,2020,10,15.2,4,April 2023
266,2005,9,2.9,4,April 2023
266,2010,9,2.5,4,April 2023
266,2015,9,2.7,4,April 2023
266,2018,9,2.7,4,April 2023
266,2019,9,2.8,4,April 2023
266,2020,9,3.4,4,April 2023
266,2005,10,5.1,4,April 2023
266,2010,10,6.8,4,April 2023
266,2015,10,7.0,4,April 2023
266,2018,10,9.4,4,April 2023
266,2019,10,9.6,4,April 2023
266,2020,10,9.6,4,April 2023
270,2005,9,5.4,4,April 2023
270,2010,9,4.1,4,April 2023
270,2015,9,3.2,4,April 2023
270,2018,9,3.3,4,April 2023
270,2019,9,3.2,4,April 2023
270,2020,9,2.6,4,April 2023
270,2005,10,6.3,4,April 2023
270,2010,10,6.3,4,April 2023
270,2015,10,5.1,4,April 2023
270,2018,10,5.1,4,April 2023
270,2019,10,5.5,4,April 2023
270,2020,10,5.5,4,April 2023
268,2005,9,8.1,4,April 2023
268,2010,9,9.1,4,April 2023
268,2015,9,7.4,4,April 2023
268,2018,9,7.1,4,April 2023
268,2019,9,6.7,4,April 2023
268,2020,9,7.6,4,April 2023
268,2005,10,5.6,4,April 2023
268,2010,10,6.2,4,April 2023
268,2015,10,9.6,4,April 2023
268,2018,10,10.3,4,April 2023
268,2019,10,9.4,4,April 2023
